Data;Ora;Temperatura;precipitazione mm;umidità relativa %;Radiazione globale;Velocità vento; Altezza neve
08/03/2021;15:50;-0.6;0.0;42.0;405.0;0.9;215.0
08/03/2021;16:00;0.6;0.0;40.0;425.0;0.1;215.0
08/03/2021;16:10;0.7;0.0;37.0;324.0;0.6;216.0
08/03/2021;16:20;-0.8;0.0;40.0;367.0;1.1;217.0
08/03/2021;16:30;-1.8;0.0;43.0;271.0;0.7;217.0
08/03/2021;16:40;-2.1;0.0;44.0;210.0;0.6;217.0
08/03/2021;16:50;-2.4;0.0;45.0;202.0;0.9;217.0
08/03/2021;17:00;-2.7;0.0;47.0;170.0;0.4;217.0
08/03/2021;17:10;-2.4;0.0;46.0;137.0;0.1;217.0
08/03/2021;17:20;-3.1;0.0;47.0;108.0;0.5;218.0
08/03/2021;17:30;-3.9;0.0;50.0;80.0;0.2;218.0
08/03/2021;17:40;-4.7;0.0;51.0;56.0;1.2;219.0
08/03/2021;17:50;-6.4;0.0;57.0;46.0;1.2;219.0
08/03/2021;18:00;-7.2;0.0;60.0;14.0;0.9;220.0
08/03/2021;18:10;-8.3;0.0;63.0;0.0;0.4;220.0
08/03/2021;18:20;-9.1;0.0;69.0;0.0;0.4;221.0
08/03/2021;18:30;-9.6;0.0;73.0;0.0;0.2;220.0
08/03/2021;18:40;-9.7;0.0;75.0;0.0;0.5;220.0
08/03/2021;18:50;-9.8;0.0;76.0;0.0;0.5;221.0
08/03/2021;19:00;-9.6;0.0;76.0;0.0;1.4;220.0
08/03/2021;19:10;-9.5;0.0;77.0;0.0;1.2;220.0
08/03/2021;19:20;-9.4;0.0;78.0;0.0;1.3;220.0
08/03/2021;19:30;-9.3;0.0;78.0;0.0;1.5;221.0
08/03/2021;19:40;-9.4;0.0;77.0;0.0;1.4;221.0
08/03/2021;19:50;-9.2;0.0;70.0;0.0;1.4;220.0
08/03/2021;20:00;-9.0;0.0;68.0;0.0;1.9;220.0
08/03/2021;20:10;-8.8;0.0;66.0;0.0;1.5;220.0
08/03/2021;20:20;-8.9;0.0;65.0;0.0;1.7;220.0
08/03/2021;20:30;-8.8;0.0;65.0;0.0;1.5;220.0
08/03/2021;20:40;-8.8;0.0;65.0;0.0;1.4;220.0
08/03/2021;20:50;-8.8;0.0;64.0;0.0;1.1;220.0
08/03/2021;21:00;-9.0;0.0;65.0;0.0;0.9;220.0
08/03/2021;21:10;-9.0;0.0;67.0;0.0;1.0;220.0
08/03/2021;21:20;-9.1;0.0;67.0;0.0;0.9;221.0
08/03/2021;21:30;-9.2;0.0;67.0;0.0;0.9;220.0
08/03/2021;21:40;-9.4;0.0;67.0;0.0;1.7;220.0
08/03/2021;21:50;-9.4;0.0;66.0;0.0;1.8;221.0
08/03/2021;22:00;-9.3;0.0;65.0;0.0;1.3;220.0
08/03/2021;22:10;-9.2;0.0;65.0;0.0;0.9;220.0
08/03/2021;22:20;-9.2;0.0;65.0;0.0;1.3;220.0
08/03/2021;22:30;-9.0;0.0;65.0;0.0;1.2;220.0
08/03/2021;22:40;-9.1;0.0;64.0;0.0;1.2;220.0
08/03/2021;22:50;-9.2;0.0;65.0;0.0;1.2;220.0
08/03/2021;23:00;-9.0;0.0;65.0;0.0;1.2;220.0
08/03/2021;23:10;-9.0;0.0;67.0;0.0;1.4;220.0
08/03/2021;23:20;-9.1;0.0;68.0;0.0;0.9;219.0
08/03/2021;23:30;-9.3;0.0;68.0;0.0;1.1;220.0
08/03/2021;23:40;-9.8;0.0;72.0;0.0;0.9;220.0
08/03/2021;23:50;-9.9;0.0;75.0;0.0;1.1;220.0
09/03/2021;0:00;-9.9;0.0;76.0;0.0;1.0;221.0
09/03/2021;0:10;-10.2;0.0;77.0;0.0;0.3;221.0
09/03/2021;0:20;-10.6;0.0;78.0;0.0;0.8;221.0
09/03/2021;0:30;-10.6;0.0;79.0;0.0;0.9;220.0
09/03/2021;0:40;-10.5;0.0;80.0;0.0;1.0;221.0
09/03/2021;0:50;-10.1;0.0;80.0;0.0;1.1;220.0
09/03/2021;1:00;-9.9;0.0;80.0;0.0;1.3;220.0
09/03/2021;1:10;-9.4;0.0;79.0;0.0;2.7;220.0
09/03/2021;1:20;-8.9;0.0;77.0;0.0;2.8;220.0
09/03/2021;1:30;-8.9;0.0;76.0;0.0;2.8;221.0
09/03/2021;1:40;-8.9;0.0;78.0;0.0;2.3;221.0
09/03/2021;1:50;-9.0;0.0;80.0;0.0;1.7;220.0
09/03/2021;2:00;-9.3;0.0;81.0;0.0;1.8;220.0
09/03/2021;2:10;-9.2;0.0;80.0;0.0;1.9;221.0
09/03/2021;2:20;-9.2;0.0;81.0;0.0;1.6;220.0
09/03/2021;2:30;-9.2;0.0;82.0;0.0;3.1;220.0
09/03/2021;2:40;-9.0;0.0;81.0;0.0;3.8;221.0
09/03/2021;2:50;-9.0;0.0;81.0;0.0;3.7;221.0
09/03/2021;3:00;-8.9;0.0;80.0;0.0;4.1;221.0
09/03/2021;3:10;-9.0;0.0;80.0;0.0;3.6;220.0
09/03/2021;3:20;-8.9;0.0;81.0;0.0;3.8;220.0
09/03/2021;3:30;-9.0;0.0;81.0;0.0;4.0;221.0
09/03/2021;3:40;-9.0;0.0;81.0;0.0;3.6;221.0
09/03/2021;3:50;-9.1;0.0;82.0;0.0;3.9;220.0
09/03/2021;4:00;-9.0;0.0;81.0;0.0;3.7;221.0
09/03/2021;4:10;-9.1;0.0;82.0;0.0;2.9;221.0
09/03/2021;4:20;-9.3;0.0;83.0;0.0;2.5;220.0
09/03/2021;4:30;-9.4;0.0;83.0;0.0;0.9;221.0
09/03/2021;4:40;-9.4;0.0;83.0;0.0;0.4;221.0
09/03/2021;4:50;-9.8;0.0;83.0;0.0;0.4;221.0
09/03/2021;5:00;-10.1;0.0;83.0;0.0;1.7;221.0
09/03/2021;5:10;-9.4;0.0;78.0;0.0;2.4;220.0
09/03/2021;5:20;-9.1;0.0;76.0;0.0;2.7;220.0
09/03/2021;5:30;-9.2;0.0;76.0;0.0;1.5;220.0
09/03/2021;5:40;-9.8;0.0;79.0;0.0;0.1;221.0
09/03/2021;5:50;-10.2;0.0;81.0;0.0;0.6;221.0
09/03/2021;6:00;-10.2;0.0;80.0;0.0;0.7;220.0
09/03/2021;6:10;-10.3;0.0;83.0;0.0;1.3;221.0
09/03/2021;6:20;-9.7;0.0;82.0;0.0;2.5;220.0
09/03/2021;6:30;-9.4;0.0;79.0;0.0;2.0;221.0
09/03/2021;6:40;-9.4;0.0;78.0;0.0;1.9;220.0
09/03/2021;6:50;-9.4;0.0;77.0;0.0;1.5;220.0
09/03/2021;7:00;-9.3;0.0;76.0;0.0;1.1;220.0
09/03/2021;7:10;-9.4;0.0;77.0;0.0;0.9;220.0
09/03/2021;7:20;-9.2;0.0;78.0;31.0;1.4;220.0
09/03/2021;7:30;-8.9;0.0;77.0;55.0;1.5;220.0
09/03/2021;7:40;-8.8;0.0;76.0;60.0;0.9;220.0
09/03/2021;7:50;-8.7;0.0;75.0;92.0;1.3;220.0
09/03/2021;8:00;-8.5;0.0;75.0;100.0;1.6;220.0
09/03/2021;8:10;-8.3;0.0;75.0;123.0;1.4;220.0
09/03/2021;8:20;-7.9;0.0;73.0;149.0;0.5;220.0
09/03/2021;8:30;-7.5;0.0;70.0;165.0;0.4;219.0
09/03/2021;8:40;-7.0;0.0;68.0;198.0;0.3;219.0
09/03/2021;8:50;-6.5;0.0;65.0;183.0;0.4;219.0
09/03/2021;9:00;-6.5;0.0;65.0;234.0;0.5;218.0
09/03/2021;9:10;-5.9;0.0;62.0;227.0;0.2;218.0
09/03/2021;9:20;-5.4;0.0;61.0;198.0;0.0;218.0
09/03/2021;9:30;-6.1;0.0;63.0;272.0;0.7;219.0
09/03/2021;9:40;-6.1;0.0;63.0;526.0;0.4;218.0
09/03/2021;9:50;-4.0;0.0;57.0;361.0;0.0;217.0
09/03/2021;10:00;-2.8;0.0;52.0;439.0;0.0;217.0
09/03/2021;10:10;-2.5;0.0;50.0;410.0;0.6;217.0
09/03/2021;10:20;-2.7;0.0;52.0;366.0;0.4;217.0
09/03/2021;10:30;-2.5;0.0;53.0;281.0;0.0;216.0
09/03/2021;10:40;-2.8;0.0;51.0;417.0;0.9;217.0
09/03/2021;10:50;-4.4;0.0;56.0;454.0;0.8;218.0
09/03/2021;11:00;-3.6;0.0;54.0;735.0;0.8;216.0
09/03/2021;11:10;-1.1;0.0;45.0;731.0;1.4;216.0
09/03/2021;11:20;-2.2;0.0;47.0;521.0;1.4;217.0
09/03/2021;11:30;-1.6;0.0;48.0;749.0;0.4;215.0
09/03/2021;11:40;2.3;0.0;37.0;617.0;0.1;213.0
09/03/2021;11:50;3.6;0.0;33.0;680.0;0.4;213.0
09/03/2021;12:00;5.6;0.0;29.0;866.0;0.0;212.0
09/03/2021;12:10;4.2;0.0;29.0;608.0;0.0;215.0
09/03/2021;12:20;2.5;0.0;33.0;658.0;0.3;214.0
09/03/2021;12:30;2.8;0.0;32.0;749.0;0.4;214.0
09/03/2021;12:40;2.7;0.0;32.0;784.0;0.5;214.0
09/03/2021;12:50;3.9;0.0;31.0;688.0;0.4;213.0
09/03/2021;13:00;4.9;0.0;29.0;745.0;0.8;213.0
09/03/2021;13:10;2.3;0.0;33.0;656.0;0.8;215.0
09/03/2021;13:20;2.0;0.0;35.0;813.0;0.6;214.0
09/03/2021;13:30;4.2;0.0;32.0;718.0;0.2;213.0
09/03/2021;13:40;4.5;0.0;30.0;715.0;0.6;213.0
09/03/2021;13:50;1.0;0.0;37.0;543.0;0.9;216.0
09/03/2021;14:00;-2.0;0.0;47.0;625.0;0.6;216.0
09/03/2021;14:10;-0.6;0.0;45.0;641.0;0.2;215.0
09/03/2021;14:20;2.5;0.0;37.0;500.0;0.6;215.0
09/03/2021;14:30;-2.0;0.0;47.0;391.0;1.9;218.0
09/03/2021;14:40;-4.5;0.0;59.0;390.0;0.4;217.0
09/03/2021;14:50;-2.0;0.0;52.0;372.0;1.1;217.0
09/03/2021;15:00;-6.8;0.0;74.0;280.0;3.8;219.0
09/03/2021;15:10;-8.4;0.0;84.0;296.0;4.5;220.0
09/03/2021;15:20;-8.4;0.0;80.0;333.0;3.9;219.0
09/03/2021;15:30;-8.4;0.0;77.0;228.0;2.0;219.0
09/03/2021;15:40;-7.4;0.0;74.0;202.0;0.6;219.0
09/03/2021;15:50;-6.6;0.0;71.0;181.0;0.0;218.0
09/03/2021;16:00;-5.7;0.0;70.0;195.0;0.0;217.0
09/03/2021;16:10;-5.1;0.0;67.0;188.0;0.0;217.0
09/03/2021;16:20;-5.3;0.0;68.0;174.0;0.4;218.0
09/03/2021;16:30;-6.8;0.0;76.0;135.0;1.4;218.0
09/03/2021;16:40;-8.1;0.0;83.0;136.0;1.5;219.0
09/03/2021;16:50;-8.4;0.0;87.0;119.0;0.7;219.0
09/03/2021;17:00;-8.6;0.0;86.0;108.0;2.2;219.0
09/03/2021;17:10;-9.2;0.0;82.0;91.0;3.3;219.0
09/03/2021;17:20;-9.6;0.0;83.0;68.0;3.7;220.0
09/03/2021;17:30;-9.8;0.0;79.0;55.0;4.1;220.0
09/03/2021;17:40;-9.8;0.0;73.0;41.0;3.7;220.0
09/03/2021;17:50;-10.1;0.0;74.0;15.0;4.0;221.0
09/03/2021;18:00;-10.3;0.0;73.0;0.0;3.6;220.0
09/03/2021;18:10;-10.4;0.0;74.0;0.0;3.2;220.0
09/03/2021;18:20;-10.7;0.0;73.0;0.0;1.6;220.0
09/03/2021;18:30;-10.9;0.0;72.0;0.0;1.0;221.0
09/03/2021;18:40;-10.9;0.0;69.0;0.0;2.3;220.0
09/03/2021;18:50;-10.9;0.0;66.0;0.0;2.4;220.0
09/03/2021;19:00;-11.0;0.0;62.0;0.0;3.5;221.0
09/03/2021;19:10;-11.2;0.0;65.0;0.0;0.6;220.0
09/03/2021;19:20;-11.3;0.0;66.0;0.0;1.1;221.0
09/03/2021;19:30;-11.3;0.0;67.0;0.0;1.8;220.0
09/03/2021;19:40;-11.3;0.0;68.0;0.0;1.3;220.0
09/03/2021;19:50;-11.5;0.0;70.0;0.0;1.7;221.0
09/03/2021;20:00;-11.4;0.0;72.0;0.0;2.1;221.0
09/03/2021;20:10;-11.4;0.0;74.0;0.0;1.8;221.0
09/03/2021;20:20;-11.4;0.0;74.0;0.0;2.0;221.0
09/03/2021;20:30;-11.5;0.0;75.0;0.0;1.3;221.0
09/03/2021;20:40;-11.7;0.0;76.0;0.0;1.4;220.0
09/03/2021;20:50;-12.0;0.0;78.0;0.0;1.1;220.0
09/03/2021;21:00;-12.2;0.0;80.0;0.0;1.3;220.0
09/03/2021;21:10;-12.4;0.0;81.0;0.0;1.1;220.0
09/03/2021;21:20;-12.7;0.0;83.0;0.0;0.9;220.0
09/03/2021;21:30;-13.0;0.0;85.0;0.0;0.7;221.0
09/03/2021;21:40;-13.0;0.0;87.0;0.0;1.3;220.0
09/03/2021;21:50;-12.9;0.0;83.0;0.0;1.2;220.0
09/03/2021;22:00;-13.1;0.0;82.0;0.0;1.2;220.0
09/03/2021;22:10;-13.2;0.0;82.0;0.0;1.3;220.0
09/03/2021;22:20;-13.3;0.0;80.0;0.0;1.1;221.0
09/03/2021;22:30;-13.5;0.0;81.0;0.0;1.3;220.0
09/03/2021;22:40;-13.6;0.0;82.0;0.0;0.7;221.0
09/03/2021;22:50;-14.0;0.0;83.0;0.0;0.1;221.0
09/03/2021;23:00;-14.3;0.0;86.0;0.0;0.4;221.0
09/03/2021;23:10;-14.2;0.0;86.0;0.0;0.7;221.0
09/03/2021;23:20;-13.8;0.0;84.0;0.0;1.2;220.0
09/03/2021;23:30;-13.8;0.0;83.0;0.0;0.2;220.0
09/03/2021;23:40;-14.4;0.0;84.0;0.0;0.7;221.0
09/03/2021;23:50;-14.3;0.0;83.0;0.0;1.3;221.0
10/03/2021;0:00;-14.4;0.0;82.0;0.0;0.5;220.0
10/03/2021;0:10;-14.7;0.0;84.0;0.0;0.6;220.0
10/03/2021;0:20;-14.6;0.0;85.0;0.0;0.6;221.0
10/03/2021;0:30;-14.2;0.0;83.0;0.0;1.1;220.0
10/03/2021;0:40;-14.0;0.0;83.0;0.0;1.4;221.0
10/03/2021;0:50;-14.0;0.0;82.0;0.0;1.1;220.0
10/03/2021;1:00;-13.9;0.0;83.0;0.0;0.7;221.0
10/03/2021;1:10;-13.6;0.0;81.0;0.0;1.2;221.0
10/03/2021;1:20;-13.2;0.0;80.0;0.0;0.5;221.0
10/03/2021;1:30;-13.1;0.0;79.0;0.0;0.2;221.0
10/03/2021;1:40;-12.8;0.0;78.0;0.0;1.3;221.0
10/03/2021;1:50;-12.6;0.0;77.0;0.0;0.3;221.0
10/03/2021;2:00;-12.7;0.0;78.0;0.0;0.4;221.0
10/03/2021;2:10;-12.9;0.0;79.0;0.0;0.4;221.0
10/03/2021;2:20;-13.1;0.0;81.0;0.0;0.9;221.0
10/03/2021;2:30;-12.9;0.0;82.0;0.0;0.5;221.0
10/03/2021;2:40;-12.8;0.0;82.0;0.0;0.5;221.0
10/03/2021;2:50;-12.6;0.0;80.0;0.0;0.3;221.0
10/03/2021;3:00;-12.5;0.0;80.0;0.0;0.8;221.0
10/03/2021;3:10;-12.4;0.0;80.0;0.0;0.5;221.0
10/03/2021;3:20;-12.5;0.0;81.0;0.0;0.5;221.0
10/03/2021;3:30;-12.5;0.0;81.0;0.0;0.3;221.0
10/03/2021;3:40;-12.5;0.0;82.0;0.0;0.4;221.0
10/03/2021;3:50;-12.5;0.0;83.0;0.0;0.9;221.0
10/03/2021;4:00;-12.6;0.0;84.0;0.0;0.5;221.0
10/03/2021;4:10;-12.5;0.0;83.0;0.0;0.7;221.0
10/03/2021;4:20;-12.4;0.0;81.0;0.0;0.5;221.0
10/03/2021;4:30;-12.5;0.0;77.0;0.0;1.0;221.0
10/03/2021;4:40;-12.5;0.0;74.0;0.0;0.3;221.0
10/03/2021;4:50;-12.5;0.0;76.0;0.0;0.4;221.0
10/03/2021;5:00;-12.6;0.0;79.0;0.0;0.1;221.0
10/03/2021;5:10;-12.8;0.0;81.0;0.0;0.1;221.0
10/03/2021;5:20;-12.9;0.0;82.0;0.0;0.5;221.0
10/03/2021;5:30;-12.9;0.0;83.0;0.0;0.4;221.0
10/03/2021;5:40;-12.9;0.0;84.0;0.0;0.6;221.0
10/03/2021;5:50;-12.6;0.0;83.0;0.0;0.3;221.0
10/03/2021;6:00;-12.5;0.0;83.0;0.0;0.5;221.0
10/03/2021;6:10;-12.5;0.0;83.0;0.0;0.8;221.0
10/03/2021;6:20;-12.5;0.0;84.0;0.0;1.1;221.0
10/03/2021;6:30;-12.6;0.0;85.0;0.0;0.3;221.0
10/03/2021;6:40;-12.6;0.0;85.0;0.0;2.3;221.0
10/03/2021;6:50;-12.6;0.0;86.0;0.0;0.9;221.0
10/03/2021;7:00;-12.9;0.0;86.0;0.0;0.7;221.0
10/03/2021;7:10;-13.0;0.0;86.0;21.0;0.2;221.0
10/03/2021;7:20;-13.3;0.0;85.0;38.0;1.0;221.0
10/03/2021;7:30;-13.2;0.0;83.0;52.0;0.8;220.0
10/03/2021;7:40;-13.1;0.0;82.0;55.0;0.9;220.0
10/03/2021;7:50;-13.2;0.0;81.0;54.0;1.3;221.0
10/03/2021;8:00;-13.2;0.0;79.0;57.0;1.5;221.0
10/03/2021;8:10;-13.0;0.0;78.0;69.0;1.0;220.0
10/03/2021;8:20;-12.9;0.0;78.0;97.0;1.6;220.0
10/03/2021;8:30;-12.8;0.0;78.0;130.0;1.3;221.0
10/03/2021;8:40;-12.7;0.0;80.0;153.0;1.4;220.0
10/03/2021;8:50;-12.4;0.0;81.0;216.0;2.1;220.0
10/03/2021;9:00;-12.1;0.0;80.0;208.0;1.3;220.0
10/03/2021;9:10;-11.6;0.0;78.0;205.0;0.8;220.0
10/03/2021;9:20;-12.0;0.0;79.0;187.0;1.1;220.0
10/03/2021;9:30;-11.9;0.0;78.0;234.0;1.1;220.0
10/03/2021;9:40;-11.9;0.0;77.0;248.0;1.2;220.0
10/03/2021;9:50;-11.8;0.0;76.0;183.0;1.2;220.0
10/03/2021;10:00;-11.7;0.0;75.0;441.0;0.7;219.0
10/03/2021;10:10;-10.5;0.0;69.0;298.0;0.4;218.0
10/03/2021;10:20;-9.9;0.0;66.0;651.0;1.1;219.0
10/03/2021;10:30;-8.6;0.0;60.0;627.0;0.8;218.0
10/03/2021;10:40;-8.0;0.0;59.0;690.0;0.5;217.0
10/03/2021;10:50;-6.9;0.0;56.0;928.0;0.4;217.0
10/03/2021;11:00;-5.2;0.0;49.0;906.0;0.5;217.0
10/03/2021;11:10;-6.8;0.0;52.0;778.0;1.2;218.0
10/03/2021;11:20;-6.9;0.0;54.0;931.0;1.1;218.0
10/03/2021;11:30;-6.3;0.0;53.0;943.0;0.6;217.0
10/03/2021;11:40;-5.6;0.0;50.0;945.0;0.7;217.0
10/03/2021;11:50;-4.9;0.0;47.0;853.0;0.8;217.0
10/03/2021;12:00;-4.8;0.0;47.0;908.0;0.6;216.0
10/03/2021;12:10;-2.7;0.0;40.0;901.0;0.9;216.0
10/03/2021;12:20;-2.9;0.0;40.0;908.0;1.1;216.0
10/03/2021;12:30;-2.9;0.0;41.0;832.0;0.7;216.0
10/03/2021;12:40;-2.2;0.0;37.0;882.0;1.4;216.0
10/03/2021;12:50;-4.2;0.0;41.0;860.0;1.3;217.0
10/03/2021;13:00;-5.0;0.0;43.0;753.0;1.9;218.0
10/03/2021;13:10;-5.2;0.0;44.0;806.0;1.2;217.0
10/03/2021;13:20;-5.0;0.0;42.0;804.0;1.7;218.0
10/03/2021;13:30;-5.7;0.0;44.0;735.0;1.7;218.0
10/03/2021;13:40;-4.9;0.0;42.0;767.0;1.2;217.0
10/03/2021;13:50;-3.6;0.0;38.0;771.0;1.2;217.0
10/03/2021;14:00;-2.9;0.0;35.0;659.0;0.8;216.0
10/03/2021;14:10;-1.8;0.0;35.0;649.0;0.6;215.0
10/03/2021;14:20;-0.7;0.0;30.0;614.0;1.0;215.0
10/03/2021;14:30;-1.0;0.2;30.0;620.0;0.9;216.0
10/03/2021;14:40;-3.5;0.0;36.0;616.0;1.5;217.0
10/03/2021;14:50;-4.4;0.0;40.0;586.0;1.6;218.0
10/03/2021;15:00;-5.4;0.0;41.0;602.0;2.0;219.0
10/03/2021;15:10;-5.6;0.0;42.0;554.0;1.5;218.0
10/03/2021;15:20;-4.0;0.0;40.0;512.0;0.4;217.0
10/03/2021;15:30;-2.6;0.0;35.0;472.0;0.5;217.0
10/03/2021;15:40;-4.0;0.0;36.0;467.0;2.0;218.0
10/03/2021;15:50;-6.1;0.0;42.0;429.0;1.7;218.0
10/03/2021;16:00;-5.7;0.0;41.0;392.0;1.5;218.0
10/03/2021;16:10;-4.6;0.0;40.0;355.0;0.6;217.0
10/03/2021;16:20;-2.8;0.0;36.0;318.0;0.3;216.0
10/03/2021;16:30;-1.8;0.0;32.0;282.0;0.3;216.0
10/03/2021;16:40;-1.4;0.0;31.0;245.0;0.4;216.0
10/03/2021;16:50;-2.3;0.0;31.0;195.0;0.5;217.0
10/03/2021;17:00;-4.5;0.0;35.0;177.0;0.9;218.0
10/03/2021;17:10;-5.8;0.0;40.0;149.0;1.4;218.0
10/03/2021;17:20;-6.7;0.0;40.0;118.0;1.0;219.0
10/03/2021;17:30;-6.2;0.0;39.0;90.0;0.7;218.0
10/03/2021;17:40;-6.8;0.0;40.0;66.0;1.6;219.0
10/03/2021;17:50;-7.9;0.0;43.0;41.0;2.4;219.0
10/03/2021;18:00;-8.3;0.0;43.0;0.0;2.0;219.0
10/03/2021;18:10;-8.7;0.0;43.0;0.0;1.6;220.0
10/03/2021;18:20;-8.9;0.0;43.0;0.0;1.0;220.0
10/03/2021;18:30;-9.1;0.0;42.0;0.0;1.3;220.0
10/03/2021;18:40;-9.1;0.0;42.0;0.0;1.6;220.0
10/03/2021;18:50;-8.9;0.0;40.0;0.0;0.8;221.0
10/03/2021;19:00;-9.0;0.0;39.0;0.0;1.1;220.0
10/03/2021;19:10;-9.0;0.0;39.0;0.0;1.3;221.0
10/03/2021;19:20;-9.0;0.0;39.0;0.0;1.1;221.0
10/03/2021;19:30;-8.8;0.0;37.0;0.0;1.1;221.0
10/03/2021;19:40;-8.5;0.0;36.0;0.0;1.1;220.0
10/03/2021;19:50;-8.2;0.0;33.0;0.0;1.0;221.0
10/03/2021;20:00;-8.0;0.0;32.0;0.0;1.4;221.0
10/03/2021;20:10;-8.0;0.0;32.0;0.0;0.9;221.0
10/03/2021;20:20;-8.1;0.0;32.0;0.0;1.0;222.0
10/03/2021;20:30;-8.1;0.0;32.0;0.0;0.6;221.0
10/03/2021;20:40;-8.5;0.0;32.0;0.0;0.3;222.0
10/03/2021;20:50;-8.6;0.0;32.0;0.0;0.5;221.0
10/03/2021;21:00;-8.6;0.0;33.0;0.0;0.5;221.0
10/03/2021;21:10;-8.6;0.0;33.0;0.0;0.7;221.0
10/03/2021;21:20;-8.6;0.0;32.0;0.0;0.8;221.0
10/03/2021;21:30;-8.3;0.0;32.0;0.0;0.7;221.0
10/03/2021;21:40;-8.4;0.0;31.0;0.0;0.4;221.0
10/03/2021;21:50;-8.5;0.0;31.0;0.0;0.7;221.0
10/03/2021;22:00;-8.3;0.0;30.0;0.0;0.4;221.0
10/03/2021;22:10;-8.0;0.0;29.0;0.0;0.9;221.0
10/03/2021;22:20;-7.6;0.0;28.0;0.0;0.9;221.0
10/03/2021;22:30;-7.7;0.0;27.0;0.0;0.5;221.0
10/03/2021;22:40;-7.6;0.0;26.0;0.0;0.6;221.0
10/03/2021;22:50;-7.4;0.0;25.0;0.0;0.8;220.0
10/03/2021;23:00;-7.3;0.0;25.0;0.0;0.4;221.0
10/03/2021;23:10;-7.5;0.0;24.0;0.0;0.6;221.0
10/03/2021;23:20;-7.6;0.0;23.0;0.0;0.3;222.0
10/03/2021;23:30;-7.4;0.0;22.0;0.0;0.7;221.0
10/03/2021;23:40;-7.1;0.0;20.0;0.0;0.6;221.0
10/03/2021;23:50;-6.9;0.0;19.0;0.0;0.8;221.0
11/03/2021;0:00;-6.6;0.0;18.0;0.0;0.8;221.0
11/03/2021;0:10;-6.6;0.0;17.0;0.0;0.6;221.0
11/03/2021;0:20;-6.7;0.0;16.0;0.0;0.4;221.0
11/03/2021;0:30;-6.9;0.0;18.0;0.0;1.2;221.0
11/03/2021;0:40;-6.8;0.0;18.0;0.0;0.7;220.0
11/03/2021;0:50;-6.8;0.0;17.0;0.0;0.8;221.0
11/03/2021;1:00;-6.7;0.0;17.0;0.0;1.1;221.0
11/03/2021;1:10;-6.5;0.0;16.0;0.0;1.7;221.0
11/03/2021;1:20;-6.2;0.0;16.0;0.0;1.4;220.0
11/03/2021;1:30;-5.9;0.0;15.0;0.0;1.0;220.0
11/03/2021;1:40;-5.7;0.0;15.0;0.0;1.6;221.0
11/03/2021;1:50;-5.4;0.0;16.0;0.0;1.3;221.0
11/03/2021;2:00;-5.3;0.0;15.0;0.0;1.2;221.0
11/03/2021;2:10;-5.1;0.0;15.0;0.0;1.4;221.0
11/03/2021;2:20;-5.1;0.0;17.0;0.0;0.5;221.0
11/03/2021;2:30;-5.1;0.0;20.0;0.0;1.3;221.0
11/03/2021;2:40;-4.9;0.0;20.0;0.0;3.3;221.0
11/03/2021;2:50;-5.0;0.0;21.0;0.0;3.2;221.0
11/03/2021;3:00;-5.1;0.0;22.0;0.0;3.3;222.0
11/03/2021;3:10;-5.1;0.0;23.0;0.0;3.1;222.0
11/03/2021;3:20;-5.0;0.0;24.0;0.0;3.3;222.0
11/03/2021;3:30;-5.4;0.0;25.0;0.0;1.6;221.0
11/03/2021;3:40;-6.3;0.0;29.0;0.0;0.8;222.0
11/03/2021;3:50;-5.9;0.0;36.0;0.0;1.9;224.0
11/03/2021;4:00;-5.3;0.0;39.0;0.0;2.0;222.0
11/03/2021;4:10;-5.4;0.0;41.0;0.0;1.6;223.0
11/03/2021;4:20;-5.5;0.0;47.0;0.0;1.0;223.0
11/03/2021;4:30;-5.7;0.0;51.0;0.0;0.3;223.0
11/03/2021;4:40;-5.8;0.0;51.0;0.0;0.1;224.0
11/03/2021;4:50;-5.9;0.0;55.0;0.0;0.0;224.0
11/03/2021;5:00;-5.9;0.0;56.0;0.0;0.0;224.0
11/03/2021;5:10;-5.6;0.0;58.0;0.0;1.4;224.0
11/03/2021;5:20;-5.0;0.0;59.0;0.0;0.8;223.0
11/03/2021;5:30;-5.0;0.0;57.0;0.0;0.2;224.0
11/03/2021;5:40;-4.9;0.0;60.0;0.0;0.5;223.0
11/03/2021;5:50;-5.3;0.0;57.0;0.0;0.5;224.0
11/03/2021;6:00;-5.3;0.0;53.0;0.0;0.5;224.0
11/03/2021;6:10;-5.3;0.0;70.0;0.0;0.5;225.0
11/03/2021;6:20;-4.4;0.0;74.0;0.0;0.3;224.0
11/03/2021;6:30;-3.9;0.0;71.0;0.0;0.5;222.0
11/03/2021;6:40;-4.0;0.0;68.0;0.0;0.6;224.0
11/03/2021;6:50;-3.4;0.0;77.0;0.0;0.9;223.0
11/03/2021;7:00;-2.9;0.0;71.0;0.0;0.2;224.0
11/03/2021;7:10;-2.9;0.0;77.0;15.0;0.5;224.0
11/03/2021;7:20;-2.5;0.0;80.0;39.0;1.0;223.0
11/03/2021;7:30;-2.1;0.0;82.0;56.0;0.8;223.0
11/03/2021;7:40;-1.6;0.0;79.0;87.0;0.8;223.0
11/03/2021;7:50;-1.6;0.0;79.0;105.0;1.0;222.0
11/03/2021;8:00;-2.5;0.0;69.0;110.0;0.8;222.0
11/03/2021;8:10;-2.4;0.0;74.0;153.0;0.4;221.0
